,date,team1,team2,score1,score2,xg1,xg2,FTR,season_period,home_elo,away_elo,FTR_alpha,xg1_5g_avg,xg2_5g_avg,gd_5g_avg,game1,game2,game3,game4,game5,HomeWin,AwayWin,Draw
784,2017-11-24,WestHam,Leicester City,1.0,1.0,0.98,0.67,2,0,1628.94799805,1713.4420165999998,D,1.168,1.3880000000000003,-0.8,H,A,H,A,A,0.919,0.076,0.006
785,2017-12-09,WestHam,Chelsea,1.0,0.0,0.28,1.15,0,1,1620.0324707,1923.09008789,H,0.968,1.44,-1.2,A,H,A,A,D,0.041,0.764,0.195
786,2017-12-13,WestHam,Arsenal,0.0,0.0,0.41,1.17,2,1,1633.71777344,1841.48266602,D,0.8320000000000001,1.354,-0.8,H,A,A,D,H,0.995,0.0,0.005
787,2017-12-23,WestHam,Newcastle,2.0,3.0,2.23,2.0,1,1,1654.52172852,1602.78088379,A,0.732,1.546,-1.0,A,A,D,H,D,1.0,0.0,0.0
788,2018-01-02,WestHam,WestBrom,2.0,1.0,1.11,0.86,0,1,1644.96606445,1624.26013184,H,1.036,1.5759999999999998,-0.6,A,D,H,D,A,0.571,0.429,0.0
789,2018-01-20,WestHam,Bournemouth,1.0,1.0,1.08,0.47,2,1,1670.1505127,1656.73071289,D,1.002,1.1700000000000002,0.2,D,H,D,A,H,0.209,0.139,0.652
790,2018-01-30,WestHam,Crystal Palace,1.0,1.0,1.13,0.76,2,1,1668.21179199,1658.13659668,D,1.022,1.13,0.2,H,D,A,H,D,0.23,0.764,0.006
791,2018-02-10,WestHam,Watford,2.0,0.0,1.54,0.79,0,1,1654.31774902,1641.01208496,H,1.192,1.052,0.0,D,A,H,D,D,0.0,0.988,0.012
792,2018-03-10,WestHam,Burnley,0.0,3.0,0.76,1.28,1,1,1652.60449219,1684.73242188,A,1.4180000000000001,0.976,0.4,A,H,D,D,H,0.008,0.7,0.292
793,2018-03-31,WestHam,Southampton,3.0,0.0,1.45,0.64,0,1,1630.83691406,1645.52600098,H,1.124,0.8320000000000001,0.0,H,D,D,H,A,0.131,0.799,0.07
794,2018-04-16,WestHam,Stoke City,1.0,1.0,0.78,1.28,2,2,1652.8560791,1613.97229004,D,1.192,0.7879999999999999,0.4,D,D,H,A,H,1.0,0.0,0.0
795,2018-04-29,WestHam,ManCity,1.0,4.0,0.3,2.16,1,2,1647.63989258,1976.36157227,A,1.132,0.95,0.4,D,H,A,H,D,0.898,0.1,0.002
796,2018-05-10,WestHam,ManUtd,0.0,0.0,0.72,0.76,2,2,1656.95947266,1885.91491699,D,0.966,1.23,-0.2,H,A,H,D,A,0.088,0.633,0.279
797,2018-05-13,WestHam,Everton,3.0,1.0,1.17,1.75,0,2,1661.37487793,1708.64318848,H,0.8019999999999999,1.224,-0.6,A,H,D,A,D,0.032,0.722,0.246
798,2018-08-18,WestHam,Bournemouth,1.0,2.0,1.11,1.83,1,0,1669.89550781,1679.41455078,A,0.884,1.318,0.4,H,D,A,D,H,0.971,0.023,0.006
799,2018-09-01,WestHam,Wolverhampton,0.0,1.0,0.96,1.27,1,0,1650.01123047,1589.5970459,A,0.8160000000000001,1.556,-0.4,D,A,D,H,A,0.001,0.993,0.007
800,2018-09-23,WestHam,Chelsea,0.0,0.0,0.84,1.73,2,0,1653.0057373,1858.85839844,D,0.852,1.5539999999999998,-0.6,A,D,H,A,A,0.001,0.986,0.014
801,2018-09-29,WestHam,ManUtd,3.0,1.0,1.35,0.66,0,0,1656.82678223,1865.62353516,H,0.96,1.4680000000000002,0.0,D,H,A,A,D,0.922,0.006,0.073
802,2018-10-20,WestHam,Tottenham Hotspur,0.0,1.0,0.78,1.22,1,0,1661.36047363,1887.78173828,A,1.086,1.4480000000000002,0.4,H,A,A,D,H,0.268,0.712,0.019
803,2018-11-03,WestHam,Burnley,4.0,2.0,2.48,0.98,0,0,1662.61633301,1637.9407959,H,1.008,1.3419999999999999,-0.2,A,A,D,H,A,0.004,0.435,0.561
804,2018-11-24,WestHam,ManCity,0.0,4.0,0.81,2.33,1,0,1667.70617676,1995.68029785,A,1.2819999999999998,1.172,0.4,A,D,H,A,H,0.911,0.068,0.021
805,2018-12-04,WestHam,Cardiff City,3.0,1.0,1.52,1.72,0,1,1679.87854004,1561.26757812,H,1.252,1.3840000000000001,-0.2,D,H,A,H,A,0.002,0.814,0.185
806,2018-12-08,WestHam,Crystal Palace,3.0,2.0,1.63,0.98,0,1,1685.37207031,1646.22033691,H,1.3880000000000001,1.382,0.2,H,A,H,A,H,0.312,0.66,0.028
807,2018-12-22,WestHam,Watford,0.0,2.0,2.42,2.29,1,1,1698.95410156,1642.4017334,A,1.444,1.4460000000000002,0.0,A,H,A,H,H,0.935,0.012,0.054
808,2019-01-02,WestHam,Brighton and Hove Albion,2.0,2.0,0.9,0.84,2,1,1678.53796387,1637.82128906,D,1.7719999999999998,1.66,-0.2,H,A,H,H,A,0.999,0.0,0.001
809,2019-01-12,WestHam,Arsenal,1.0,0.0,0.82,0.85,0,1,1675.92358398,1837.05297852,H,1.456,1.632,-0.6,A,H,H,A,D,0.0,0.002,0.997
810,2019-02-04,WestHam,Liverpool,1.0,1.0,1.07,1.35,2,1,1663.08618164,1943.08496094,D,1.4580000000000002,1.336,0.4,H,H,A,D,H,0.003,0.056,0.941
811,2019-02-22,WestHam,Fulham,3.0,1.0,2.69,1.21,0,1,1672.16467285,1565.59216309,H,1.368,1.262,0.0,H,A,D,H,D,0.0,0.975,0.025
812,2019-03-02,WestHam,Newcastle,2.0,0.0,2.13,1.18,0,1,1676.51623535,1661.88427734,H,1.58,1.308,0.2,A,D,H,D,H,0.992,0.002,0.006
813,2019-03-16,WestHam,Huddersfield Town,4.0,3.0,2.01,1.6,0,1,1689.9005127,1516.38549805,H,1.5219999999999998,1.086,1.0,D,H,D,H,H,0.012,0.693,0.296
814,2019-03-30,WestHam,Everton,0.0,2.0,0.09,2.46,1,1,1692.82458496,1710.8927002,A,1.7439999999999998,1.238,1.2,H,D,H,H,H,0.0,0.995,0.005
815,2019-04-20,WestHam,Leicester City,2.0,2.0,1.25,0.95,2,2,1679.21130371,1709.14111328,D,1.598,1.56,0.6,D,H,H,H,A,0.817,0.019,0.164
816,2019-05-04,WestHam,Southampton,3.0,0.0,1.39,0.44,0,2,1688.74243164,1675.78039551,H,1.6340000000000001,1.48,0.6,H,H,H,A,D,0.987,0.0,0.013
817,2016-11-26,Liverpool,Sunderland,2.0,0.0,2.22,0.38,0,0,1834.38769531,1615.01538086,H,2.886,0.8019999999999999,2.6,H,H,D,H,H,0.998,0.0,0.002
818,2016-12-11,Liverpool,WestHam,2.0,2.0,1.93,0.71,2,1,1824.05102539,1645.20922852,D,2.7680000000000002,0.61,2.4,H,D,H,H,H,0.0,0.988,0.012
819,2016-12-27,Liverpool,Stoke City,4.0,1.0,1.44,0.34,0,1,1832.29541016,1669.56054688,H,2.19,0.718,1.6,D,H,H,H,D,0.241,0.479,0.28
820,2016-12-31,Liverpool,ManCity,1.0,0.0,0.27,0.43,0,1,1837.54870605,1853.80053711,H,2.416,0.6499999999999999,2.2,H,H,H,D,H,0.004,0.569,0.427
821,2017-01-21,Liverpool,Swansea City,2.0,3.0,1.42,1.64,1,1,1840.38012695,1595.81555176,A,1.974,0.568,2.2,H,H,D,H,H,0.851,0.147,0.002
822,2017-01-31,Liverpool,Chelsea,1.0,1.0,1.67,1.01,2,1,1825.55639648,1875.7244873,D,1.456,0.7,1.0,H,D,H,H,A,0.999,0.001,0.0
823,2017-02-11,Liverpool,Tottenham Hotspur,2.0,0.0,2.78,0.77,0,1,1806.83056641,1846.73986816,H,1.3459999999999999,0.826,0.6,D,H,H,A,D,0.51,0.384,0.106
824,2017-03-04,Liverpool,Arsenal,3.0,1.0,2.78,0.83,0,1,1798.96203613,1841.6628417999998,H,1.516,0.8379999999999999,1.0,H,H,A,D,H,0.969,0.031,0.0
825,2017-03-12,Liverpool,Burnley,2.0,1.0,1.1,1.03,0,1,1808.55383301,1632.55725098,H,1.784,0.936,0.8,H,A,D,H,H,1.0,0.0,0.0
826,2017-04-01,Liverpool,Everton,3.0,1.0,0.55,1.33,0,2,1816.46520996,1757.98742676,H,1.95,1.056,0.8,A,D,H,H,H,0.0,0.999,0.001
827,2017-04-05,Liverpool,Bournemouth,2.0,2.0,2.16,1.0,2,2,1823.33361816,1621.71740723,D,1.7759999999999998,0.9940000000000001,1.4,D,H,H,H,H,0.0,0.118,0.882
828,2017-04-23,Liverpool,Crystal Palace,1.0,2.0,1.42,1.4,1,2,1829.69787598,1640.36230469,A,1.874,0.992,1.4,H,H,H,H,D,0.997,0.0,0.003
829,2017-05-07,Liverpool,Southampton,0.0,0.0,1.45,0.18,2,2,1822.25500488,1693.29992676,D,1.602,1.118,0.8,H,H,H,D,A,0.0,0.926,0.074
830,2017-05-21,Liverpool,Middlesbrough,3.0,0.0,2.31,1.18,0,2,1829.16271973,1559.49389648,H,1.3359999999999999,0.988,0.4,H,H,D,A,D,0.989,0.0,0.011
831,2017-08-19,Liverpool,Crystal Palace,1.0,0.0,2.28,0.74,0,0,1842.54516602,1620.22924805,H,1.578,1.018,0.8,H,D,A,D,H,0.008,0.677,0.314
832,2017-08-27,Liverpool,Arsenal,4.0,0.0,3.62,0.61,0,0,1851.0123290999998,1843.52282715,H,1.9240000000000002,0.9,0.6,D,A,D,H,H,0.996,0.0,0.004
833,2017-09-16,Liverpool,Burnley,1.0,1.0,2.23,0.39,2,0,1848.64501953,1653.09350586,D,2.216,0.8220000000000001,1.4,A,D,H,H,H,0.926,0.07,0.004
834,2017-10-14,Liverpool,ManUtd,0.0,0.0,2.08,0.28,2,0,1850.56420898,1916.69018555,D,2.378,0.6199999999999999,1.6,D,H,H,H,D,0.997,0.0,0.003
835,2017-10-28,Liverpool,Huddersfield Town,3.0,0.0,2.36,0.06,0,0,1852.08154297,1540.21813965,H,2.5040000000000004,0.64,1.6,H,H,H,D,D,0.0,0.989,0.011
836,2017-11-18,Liverpool,Southampton,3.0,0.0,2.36,0.7,0,0,1863.31555176,1680.86193848,H,2.514,0.4160000000000001,1.6,H,H,D,D,H,0.0,0.974,0.026
837,2017-11-25,Liverpool,Chelsea,1.0,1.0,1.45,0.92,2,0,1857.54125977,1918.5612792999998,D,2.53,0.408,2.0,H,D,D,H,H,1.0,0.0,0.0
838,2017-12-10,Liverpool,Everton,1.0,1.0,1.94,0.83,2,1,1882.29785156,1683.8170165999998,D,2.096,0.47,1.2,D,D,H,H,D,0.005,0.915,0.08
839,2017-12-13,Liverpool,WestBrom,0.0,0.0,1.73,0.36,2,1,1875.91601562,1624.14038086,D,2.038,0.5579999999999999,1.2,D,H,H,D,D,0.981,0.016,0.004
840,2017-12-26,Liverpool,Swansea City,5.0,0.0,2.84,0.43,0,1,1877.43164062,1608.98815918,H,1.9680000000000002,0.5740000000000001,1.2,H,H,D,D,D,0.001,0.081,0.918
841,2017-12-30,Liverpool,Leicester City,2.0,1.0,2.82,0.76,0,1,1881.32641602,1726.72045898,H,2.064,0.648,1.6,H,D,D,D,H,0.878,0.122,0.0
842,2018-01-14,Liverpool,ManCity,4.0,3.0,0.82,1.03,0,1,1889.2980957000002,1979.75646973,H,2.156,0.6599999999999999,1.2,D,D,D,H,H,0.948,0.047,0.004
843,2018-02-04,Liverpool,Tottenham Hotspur,2.0,2.0,1.39,2.6,2,1,1888.10986328,1918.94946289,D,2.03,0.682,1.4,D,D,H,H,H,0.985,0.002,0.012
844,2018-02-24,Liverpool,WestHam,4.0,1.0,3.62,0.33,0,1,1912.80578613,1670.20666504,H,1.9200000000000004,1.036,1.4,D,H,H,H,D,0.341,0.001,0.658
845,2018-03-03,Liverpool,Newcastle,2.0,0.0,1.85,0.34,0,1,1916.14526367,1643.62011719,H,2.298,1.03,2.0,H,H,H,D,H,0.74,0.01,0.25
846,2018-03-17,Liverpool,Watford,5.0,0.0,2.0,0.36,0,1,1901.57019043,1639.01586914,H,2.1,1.012,1.4,H,H,D,H,H,0.006,0.963,0.032
847,2018-04-14,Liverpool,Bournemouth,3.0,0.0,2.36,0.63,0,2,1934.70349121,1670.91247559,H,1.936,0.932,2.2,H,D,H,H,H,0.989,0.004,0.007
848,2018-04-28,Liverpool,Stoke City,0.0,0.0,2.25,0.74,2,2,1942.78356934,1620.19689941,D,2.244,0.852,2.6,D,H,H,H,H,0.109,0.888,0.003
849,2018-05-13,Liverpool,Brighton and Hove Albion,4.0,0.0,4.1,0.05,0,2,1921.1126709000002,1634.36096191,H,2.416,0.4800000000000001,2.6,H,H,H,H,D,0.996,0.001,0.003
850,2018-08-12,Liverpool,WestHam,4.0,0.0,3.86,0.38,0,0,1915.22900391,1670.87817383,H,2.512,0.424,2.8,H,H,H,D,H,0.0,0.001,0.998
851,2018-08-25,Liverpool,Brighton and Hove Albion,1.0,0.0,1.94,0.64,0,0,1923.99584961,1633.00866699,H,2.914,0.4320000000000001,3.2,H,H,D,H,H,0.001,0.689,0.31
852,2018-09-22,Liverpool,Southampton,3.0,0.0,1.68,0.38,0,0,1939.49255371,1644.73779297,H,2.902,0.4880000000000001,2.4,H,D,H,H,H,0.119,0.811,0.07
853,2018-10-07,Liverpool,ManCity,0.0,0.0,0.42,1.05,2,0,1929.20983887,1962.45788574,D,2.766,0.43799999999999994,2.4,D,H,H,H,H,0.968,0.009,0.023
854,2018-10-27,Liverpool,Cardiff City,4.0,1.0,3.0,0.62,0,0,1934.00976562,1556.0279541,H,2.3999999999999995,0.5,2.4,H,H,H,H,D,0.595,0.155,0.25
855,2018-11-11,Liverpool,Fulham,2.0,0.0,2.45,0.54,0,0,1911.18969727,1571.54736328,H,2.18,0.6140000000000001,2.2,H,H,H,D,H,0.001,0.988,0.011
856,2018-12-02,Liverpool,Everton,1.0,0.0,2.97,1.39,0,1,1913.62963867,1710.35522461,H,1.898,0.6460000000000001,1.8,H,H,D,H,H,0.985,0.015,0.0
857,2018-12-16,Liverpool,ManUtd,3.0,1.0,3.11,0.67,0,1,1931.03503418,1841.54577637,H,2.104,0.7959999999999999,1.8,H,D,H,H,H,0.001,0.301,0.698
858,2018-12-26,Liverpool,Newcastle,4.0,0.0,3.8,0.74,0,1,1941.23657227,1629.55993652,H,2.39,0.8539999999999999,1.6,D,H,H,H,H,0.153,0.758,0.089
859,2018-12-29,Liverpool,Arsenal,5.0,1.0,3.88,0.96,0,1,1944.17333984,1842.28381348,H,3.0660000000000003,0.792,2.4,H,H,H,H,H,0.0,0.999,0.001
860,2019-01-19,Liverpool,Crystal Palace,4.0,3.0,2.85,0.99,0,1,1948.81066895,1657.80932617,H,3.2419999999999995,0.86,2.6,H,H,H,H,H,0.713,0.1,0.187
861,2019-01-30,Liverpool,Leicester City,1.0,1.0,0.59,1.19,2,1,1950.43395996,1682.32385254,D,3.322,0.95,2.4,H,H,H,H,H,0.003,0.663,0.334
862,2019-02-09,Liverpool,Bournemouth,3.0,0.0,2.52,0.42,0,1,1937.51074219,1669.95898438,H,2.846,0.91,2.2,H,H,H,H,D,0.0,0.996,0.004
863,2019-02-27,Liverpool,Watford,5.0,0.0,2.89,0.66,0,1,1939.85461426,1681.5513915999998,H,2.728,0.86,2.4,H,H,H,D,H,0.472,0.336,0.192
864,2019-03-10,Liverpool,Burnley,4.0,2.0,3.6,0.62,0,1,1945.45605469,1643.79650879,H,2.5460000000000003,0.8440000000000001,2.6,H,H,D,H,H,0.001,0.113,0.886
865,2019-03-31,Liverpool,Tottenham Hotspur,2.0,1.0,1.26,1.07,0,1,1978.20666504,1898.80688477,H,2.49,0.7759999999999999,2.2,H,D,H,H,H,0.024,0.946,0.029
866,2019-04-14,Liverpool,Chelsea,2.0,0.0,1.52,1.4,0,2,1995.4564209000002,1865.9407959000002,H,2.172,0.792,2.2,D,H,H,H,H,0.335,0.143,0.522
867,2019-04-26,Liverpool,Huddersfield Town,5.0,0.0,3.37,0.2,0,2,2008.85180664,1500.09460449,H,2.358,0.8340000000000001,2.6,H,H,H,H,H,0.144,0.582,0.275
868,2019-05-12,Liverpool,Wolverhampton,2.0,0.0,2.0,1.09,0,2,2035.11328125,1721.08630371,H,2.528,0.79,3.0,H,H,H,H,H,0.005,0.814,0.181
869,2017-11-20,Brighton and Hove Albion,Stoke City,2.0,2.0,0.64,1.26,2,0,1638.08325195,1677.68286133,D,0.866,1.36,0.2,A,H,H,D,D,0.999,0.0,0.001
870,2017-11-28,Brighton and Hove Albion,Crystal Palace,0.0,0.0,0.41,0.69,2,0,1624.60180664,1606.84521484,D,0.9179999999999998,1.146,0.6,H,H,D,D,D,0.007,0.094,0.9
871,2017-12-02,Brighton and Hove Albion,Liverpool,1.0,5.0,1.79,2.34,1,1,1622.43615723,1865.3260498,A,0.91,1.1279999999999997,0.2,H,D,D,D,D,0.038,0.411,0.551
872,2017-12-16,Brighton and Hove Albion,Burnley,0.0,0.0,1.62,1.06,2,1,1603.20288086,1698.02722168,D,1.13,1.314,-0.8,D,D,D,D,A,0.0,0.981,0.019
873,2017-12-23,Brighton and Hove Albion,Watford,1.0,0.0,1.82,0.9,0,1,1604.16784668,1632.1817627,H,1.2200000000000002,1.1960000000000002,-0.8,D,D,D,A,D,0.993,0.001,0.006
874,2018-01-01,Brighton and Hove Albion,Bournemouth,2.0,2.0,2.4,1.57,2,1,1610.89221191,1644.53466797,D,1.256,1.25,-0.6,D,D,A,D,H,0.527,0.002,0.471
875,2018-01-20,Brighton and Hove Albion,Chelsea,0.0,4.0,0.94,1.32,1,1,1600.82543945,1909.49169922,A,1.608,1.3119999999999998,-0.6,D,A,D,H,D,0.999,0.0,0.0
876,2018-02-03,Brighton and Hove Albion,WestHam,3.0,1.0,1.7,0.51,0,1,1598.67822266,1666.44909668,H,1.714,1.4380000000000002,-1.4,A,D,H,D,A,0.998,0.0,0.002
877,2018-02-24,Brighton and Hove Albion,Swansea City,4.0,1.0,2.79,0.61,0,1,1619.8137207,1662.58776855,H,1.6959999999999995,1.072,-0.2,D,H,D,A,H,0.011,0.962,0.027
878,2018-03-04,Brighton and Hove Albion,Arsenal,2.0,1.0,1.44,0.96,0,1,1633.18103027,1819.37182617,H,1.93,0.982,0.4,H,D,A,H,H,0.978,0.01,0.012
879,2018-03-31,Brighton and Hove Albion,Leicester City,0.0,2.0,1.64,1.06,1,1,1627.54345703,1726.78405762,A,1.854,0.994,0.4,D,A,H,H,H,0.199,0.085,0.716
880,2018-04-07,Brighton and Hove Albion,Huddersfield Town,1.0,1.0,1.65,1.31,2,2,1621.30810547,1548.43469238,D,1.702,0.892,0.0,A,H,H,H,A,0.0,0.999,0.001
881,2018-04-17,Brighton and Hove Albion,Tottenham Hotspur,1.0,1.0,1.04,1.54,2,2,1612.17126465,1927.50170898,D,1.844,0.89,0.8,H,H,H,A,D,0.0,0.999,0.001
882,2018-05-04,Brighton and Hove Albion,ManUtd,1.0,0.0,0.88,0.75,0,2,1622.47692871,1899.50170898,H,1.7119999999999995,1.0959999999999999,0.4,H,H,A,D,D,0.01,0.97,0.02
883,2018-08-19,Brighton and Hove Albion,ManUtd,3.0,2.0,1.63,1.62,0,0,1623.59265137,1887.69799805,H,1.33,1.124,0.0,H,A,D,D,H,0.05,0.901,0.049
884,2018-09-01,Brighton and Hove Albion,Fulham,2.0,2.0,2.94,1.5,2,0,1629.03125,1625.09936523,D,1.368,1.256,0.0,A,D,D,H,H,0.0,0.998,0.002
885,2018-09-22,Brighton and Hove Albion,Tottenham Hotspur,1.0,2.0,0.8,2.06,1,0,1628.03613281,1895.5838623,A,1.6279999999999997,1.344,0.4,D,D,H,H,D,0.003,0.086,0.911
886,2018-10-05,Brighton and Hove Albion,WestHam,1.0,0.0,1.05,1.48,0,0,1618.51159668,1669.04968262,H,1.4580000000000002,1.4940000000000002,0.2,D,H,H,D,A,1.0,0.0,0.0
887,2018-10-27,Brighton and Hove Albion,Wolverhampton,1.0,0.0,1.04,1.6,0,0,1638.56396484,1620.55249023,H,1.4599999999999995,1.482,0.4,H,H,D,A,H,0.065,0.837,0.098
888,2018-11-24,Brighton and Hove Albion,Leicester City,1.0,1.0,0.89,1.18,2,0,1626.61694336,1686.48400879,D,1.492,1.652,0.4,H,D,A,H,H,0.995,0.001,0.004
889,2018-12-04,Brighton and Hove Albion,Crystal Palace,3.0,1.0,1.25,1.74,0,1,1635.54003906,1656.25671387,H,1.344,1.564,0.2,D,A,H,H,D,0.98,0.002,0.019
890,2018-12-16,Brighton and Hove Albion,Chelsea,1.0,2.0,0.39,1.71,1,1,1637.05871582,1858.97216797,A,1.006,1.6119999999999999,0.6,A,H,H,D,H,1.0,0.0,0.0
891,2018-12-26,Brighton and Hove Albion,Arsenal,1.0,1.0,1.03,0.59,2,1,1624.67456055,1846.76000977,D,0.924,1.5419999999999998,0.6,H,H,D,H,A,0.0,0.998,0.002
892,2018-12-29,Brighton and Hove Albion,Everton,1.0,0.0,1.33,0.76,0,1,1629.15075684,1703.8470459000002,H,0.9200000000000002,1.364,0.4,H,D,H,A,D,0.989,0.002,0.009
893,2019-01-12,Brighton and Hove Albion,Liverpool,0.0,1.0,0.44,2.46,1,1,1640.43566895,1946.19128418,A,0.978,1.196,0.4,D,H,A,D,H,0.957,0.003,0.04
894,2019-02-02,Brighton and Hove Albion,Watford,0.0,0.0,2.14,0.33,2,1,1623.37072754,1657.58422852,D,0.8880000000000001,1.452,0.2,H,A,D,H,A,0.011,0.755,0.234
895,2019-02-09,Brighton and Hove Albion,Burnley,1.0,3.0,1.41,1.84,1,1,1622.64855957,1631.20715332,A,1.0659999999999998,1.17,-0.2,A,D,H,A,D,0.981,0.019,0.0
896,2019-03-02,Brighton and Hove Albion,Huddersfield Town,1.0,0.0,1.06,0.22,0,1,1605.74182129,1510.31066895,H,1.27,1.196,-0.4,D,H,A,D,A,0.76,0.024,0.216
897,2019-03-30,Brighton and Hove Albion,Southampton,0.0,1.0,0.76,0.88,1,1,1640.80004883,1668.11413574,A,1.2760000000000002,1.122,-0.2,H,A,D,A,H,0.948,0.043,0.009
898,2019-04-13,Brighton and Hove Albion,Bournemouth,0.0,5.0,0.31,2.72,1,2,1631.67358398,1665.08251953,A,1.162,1.146,-0.6,A,D,A,H,A,0.0,0.076,0.924
899,2019-04-16,Brighton and Hove Albion,Cardiff City,0.0,2.0,0.66,0.92,1,2,1612.0057373,1572.55456543,A,1.1359999999999997,1.198,-1.4,D,A,H,A,A,0.002,0.911,0.087
900,2019-04-27,Brighton and Hove Albion,Newcastle,1.0,1.0,1.31,0.39,2,2,1600.98681641,1694.31188965,D,0.8399999999999999,1.3159999999999998,-1.8,A,H,A,A,A,0.0,0.992,0.008
901,2019-05-12,Brighton and Hove Albion,ManCity,1.0,4.0,0.67,2.11,1,2,1618.85241699,2034.38085938,A,0.82,1.026,-1.4,H,A,A,A,D,0.994,0.001,0.004
902,2017-11-04,Newcastle,Bournemouth,0.0,1.0,0.78,1.61,1,0,1655.32458496,1648.61633301,A,1.226,1.338,0.6,A,H,H,D,H,0.001,0.925,0.074
903,2017-11-25,Newcastle,Watford,0.0,3.0,0.96,2.32,1,0,1631.71862793,1649.31884766,A,1.246,1.1960000000000002,0.8,H,H,D,H,A,0.713,0.1,0.187
904,2017-12-09,Newcastle,Leicester City,2.0,3.0,0.93,0.52,1,1,1619.13549805,1733.57141113,A,1.034,1.504,-0.4,H,D,H,A,A,0.006,0.963,0.03
905,2017-12-13,Newcastle,Everton,0.0,1.0,0.79,1.33,1,1,1612.45349121,1690.19885254,A,0.674,1.4480000000000002,-0.8,D,H,A,A,A,0.002,0.323,0.675
906,2017-12-27,Newcastle,ManCity,0.0,1.0,0.2,2.48,1,1,1613.8807373,1983.2010498,A,0.7580000000000001,1.264,-1.0,H,A,A,A,A,0.776,0.106,0.118
907,2017-12-30,Newcastle,Brighton and Hove Albion,0.0,0.0,0.57,0.71,2,1,1612.02209473,1609.12927246,D,0.732,1.652,-1.4,A,A,A,A,A,0.042,0.666,0.292
908,2018-01-13,Newcastle,Swansea City,1.0,1.0,1.78,0.81,2,1,1620.48669434,1611.47058105,D,0.6900000000000001,1.472,-1.2,A,A,A,A,D,0.998,0.001,0.001
909,2018-01-31,Newcastle,Burnley,1.0,1.0,2.5,0.93,2,1,1617.09851074,1676.99145508,D,0.8540000000000001,1.17,-0.6,A,A,A,D,D,0.002,0.665,0.334
910,2018-02-11,Newcastle,ManUtd,1.0,0.0,0.75,1.41,0,1,1619.99230957,1903.20410156,H,1.168,1.252,-0.4,A,A,D,D,D,0.986,0.012,0.002
911,2018-03-10,Newcastle,Southampton,3.0,0.0,1.46,0.59,0,1,1638.88720703,1664.78015137,H,1.16,1.268,0.0,A,D,D,D,H,0.433,0.309,0.258
912,2018-03-31,Newcastle,Huddersfield Town,1.0,0.0,2.72,0.29,0,1,1644.88317871,1549.44555664,H,1.412,0.89,0.8,D,D,D,H,H,0.005,0.0,0.994
913,2018-04-15,Newcastle,Arsenal,2.0,1.0,0.88,1.74,0,2,1664.80517578,1840.94006348,H,1.8419999999999999,0.8059999999999999,1.0,D,D,H,H,H,0.99,0.002,0.007
914,2018-04-28,Newcastle,WestBrom,0.0,1.0,1.91,0.69,1,2,1672.17614746,1603.82971191,A,1.662,0.992,1.2,D,H,H,H,H,1.0,0.0,0.0
915,2018-05-13,Newcastle,Chelsea,3.0,0.0,2.25,0.99,0,2,1648.74047852,1856.09692383,H,1.544,0.9440000000000002,1.0,H,H,H,H,A,1.0,0.0,0.0
916,2018-08-11,Newcastle,Tottenham Hotspur,1.0,2.0,1.08,2.15,1,0,1668.04284668,1912.11816406,A,1.844,0.86,1.4,H,H,H,A,H,0.0,0.965,0.035
917,2018-08-26,Newcastle,Chelsea,1.0,2.0,0.24,1.62,1,0,1662.25097656,1845.16479492,A,1.768,1.172,0.6,H,H,A,H,A,0.025,0.936,0.04
918,2018-09-15,Newcastle,Arsenal,1.0,2.0,0.47,1.05,1,0,1653.34936523,1811.19042969,A,1.272,1.4380000000000002,0.2,H,A,H,A,A,0.989,0.003,0.008
919,2018-09-29,Newcastle,Leicester City,0.0,2.0,0.45,1.54,1,0,1649.02050781,1692.4095459000002,A,1.19,1.3,-0.2,A,H,A,A,A,0.0,0.923,0.076
920,2018-10-20,Newcastle,Brighton and Hove Albion,0.0,1.0,1.93,0.63,1,0,1629.97509766,1626.20068359,A,0.898,1.47,-0.4,H,A,A,A,A,0.982,0.004,0.014
921,2018-11-03,Newcastle,Watford,1.0,0.0,0.76,2.42,0,0,1624.91308594,1657.46081543,H,0.8340000000000001,1.398,-1.2,A,A,A,A,A,0.0,0.998,0.002
922,2018-11-10,Newcastle,Bournemouth,2.0,1.0,2.42,1.82,0,0,1630.71289062,1693.24194336,H,0.7699999999999999,1.452,-0.8,A,A,A,A,H,0.923,0.034,0.044
923,2018-12-01,Newcastle,WestHam,0.0,3.0,1.34,2.65,1,1,1649.34716797,1663.96057129,A,1.206,1.492,-0.4,A,A,A,H,H,0.31,0.554,0.136
924,2018-12-09,Newcastle,Wolverhampton,1.0,2.0,0.64,1.82,1,1,1637.13830566,1606.19213867,A,1.38,1.8119999999999998,-0.8,A,A,H,H,A,0.0,0.559,0.441
925,2018-12-22,Newcastle,Fulham,0.0,0.0,0.36,0.22,2,1,1633.13647461,1565.06445312,D,1.4179999999999997,1.868,-0.6,A,H,H,A,A,0.034,0.712,0.255
926,2019-01-02,Newcastle,ManUtd,0.0,2.0,0.64,2.34,1,1,1628.94641113,1848.95166016,A,1.104,1.7860000000000005,-0.4,H,H,A,A,D,0.0,0.068,0.932
927,2019-01-19,Newcastle,Cardiff City,3.0,0.0,2.06,0.28,0,1,1620.69067383,1561.99584961,H,1.0799999999999998,1.77,-1.0,H,A,A,D,A,0.981,0.013,0.006
