Date,Club,Elo,key
2019-05-25,Burnley,1681.37927246,2019-05-25 00:00:00Burnl
2016-08-03,Crystal Palace,1632.41931152,2016-08-03 00:00:00Cryst
2016-08-04,Crystal Palace,1632.41931152,2016-08-04 00:00:00Cryst
2016-08-10,Crystal Palace,1633.74060059,2016-08-10 00:00:00Cryst
2016-08-13,Crystal Palace,1633.74060059,2016-08-13 00:00:00Cryst
2016-08-16,Crystal Palace,1624.40026855,2016-08-16 00:00:00Cryst
2016-08-17,Crystal Palace,1625.7088623,2016-08-17 00:00:00Cryst
2016-08-18,Crystal Palace,1625.7088623,2016-08-18 00:00:00Cryst
2016-08-20,Crystal Palace,1625.72229004,2016-08-20 00:00:00Cryst
2016-08-23,Crystal Palace,1622.83703613,2016-08-23 00:00:00Cryst
2016-08-24,Crystal Palace,1622.83703613,2016-08-24 00:00:00Cryst
2016-08-25,Crystal Palace,1622.84741211,2016-08-25 00:00:00Cryst
2016-08-26,Crystal Palace,1615.76660156,2016-08-26 00:00:00Cryst
2016-08-27,Crystal Palace,1615.76660156,2016-08-27 00:00:00Cryst
2016-09-10,Crystal Palace,1613.78295898,2016-09-10 00:00:00Cryst
2016-09-11,Crystal Palace,1623.29382324,2016-09-11 00:00:00Cryst
2016-09-13,Crystal Palace,1623.29382324,2016-09-13 00:00:00Cryst
2016-09-14,Crystal Palace,1624.45178223,2016-09-14 00:00:00Cryst
2016-09-15,Crystal Palace,1626.54101562,2016-09-15 00:00:00Cryst
2016-09-17,Crystal Palace,1624.89916992,2016-09-17 00:00:00Cryst
2016-09-18,Crystal Palace,1624.89916992,2016-09-18 00:00:00Cryst
2016-09-22,Crystal Palace,1637.70910645,2016-09-22 00:00:00Cryst
2016-09-24,Crystal Palace,1637.70910645,2016-09-24 00:00:00Cryst
2016-09-27,Crystal Palace,1646.87817383,2016-09-27 00:00:00Cryst
2016-09-28,Crystal Palace,1651.34484863,2016-09-28 00:00:00Cryst
2016-09-29,Crystal Palace,1650.57849121,2016-09-29 00:00:00Cryst
2016-09-30,Crystal Palace,1650.02258301,2016-09-30 00:00:00Cryst
2016-10-01,Crystal Palace,1653.50219727,2016-10-01 00:00:00Cryst
2016-10-15,Crystal Palace,1653.50219727,2016-10-15 00:00:00Cryst
2016-10-17,Crystal Palace,1644.15710449,2016-10-17 00:00:00Cryst
2016-10-18,Crystal Palace,1644.15710449,2016-10-18 00:00:00Cryst
2016-10-19,Crystal Palace,1645.54833984,2016-10-19 00:00:00Cryst
2016-10-20,Crystal Palace,1644.63671875,2016-10-20 00:00:00Cryst
2016-10-22,Crystal Palace,1643.3338623,2016-10-22 00:00:00Cryst
2016-10-23,Crystal Palace,1638.35131836,2016-10-23 00:00:00Cryst
2016-10-24,Crystal Palace,1638.35131836,2016-10-24 00:00:00Cryst
2016-10-28,Crystal Palace,1638.35131836,2016-10-28 00:00:00Cryst
2016-10-29,Crystal Palace,1638.35131836,2016-10-29 00:00:00Cryst
2016-11-01,Crystal Palace,1631.59509277,2016-11-01 00:00:00Cryst
2016-11-02,Crystal Palace,1636.92211914,2016-11-02 00:00:00Cryst
2016-11-03,Crystal Palace,1632.56628418,2016-11-03 00:00:00Cryst
2016-11-05,Crystal Palace,1630.74377441,2016-11-05 00:00:00Cryst
2016-11-06,Crystal Palace,1624.35876465,2016-11-06 00:00:00Cryst
2016-11-13,Crystal Palace,1624.35876465,2016-11-13 00:00:00Cryst
2016-11-19,Crystal Palace,1624.35876465,2016-11-19 00:00:00Cryst
2016-11-20,Crystal Palace,1620.89355469,2016-11-20 00:00:00Cryst
2016-11-21,Crystal Palace,1620.89355469,2016-11-21 00:00:00Cryst
2016-11-22,Crystal Palace,1620.89355469,2016-11-22 00:00:00Cryst
2016-11-23,Crystal Palace,1619.69018555,2016-11-23 00:00:00Cryst
2016-11-24,Crystal Palace,1618.60668945,2016-11-24 00:00:00Cryst
2016-11-26,Crystal Palace,1617.40991211,2016-11-26 00:00:00Cryst
2016-11-27,Crystal Palace,1611.18981934,2016-11-27 00:00:00Cryst
2016-12-03,Crystal Palace,1611.18981934,2016-12-03 00:00:00Cryst
2016-12-04,Crystal Palace,1629.09899902,2016-12-04 00:00:00Cryst
2016-12-06,Crystal Palace,1629.09899902,2016-12-06 00:00:00Cryst
2016-12-07,Crystal Palace,1629.5682373,2016-12-07 00:00:00Cryst
2016-12-08,Crystal Palace,1626.90014648,2016-12-08 00:00:00Cryst
2016-12-09,Crystal Palace,1627.19006348,2016-12-09 00:00:00Cryst
2016-12-10,Crystal Palace,1627.19006348,2016-12-10 00:00:00Cryst
2016-12-13,Crystal Palace,1626.87939453,2016-12-13 00:00:00Cryst
2016-12-14,Crystal Palace,1626.87939453,2016-12-14 00:00:00Cryst
2016-12-15,Crystal Palace,1621.03088379,2016-12-15 00:00:00Cryst
2016-12-17,Crystal Palace,1621.03088379,2016-12-17 00:00:00Cryst
2016-12-18,Crystal Palace,1617.16308594,2016-12-18 00:00:00Cryst
2016-12-21,Crystal Palace,1617.16308594,2016-12-21 00:00:00Cryst
2016-12-24,Crystal Palace,1617.16308594,2016-12-24 00:00:00Cryst
2016-12-26,Crystal Palace,1617.16308594,2016-12-26 00:00:00Cryst
2017-01-01,Crystal Palace,1619.29907227,2017-01-01 00:00:00Cryst
2017-01-03,Crystal Palace,1616.59777832,2017-01-03 00:00:00Cryst
2017-01-08,Crystal Palace,1606.35754395,2017-01-08 00:00:00Cryst
2017-01-14,Crystal Palace,1606.35754395,2017-01-14 00:00:00Cryst
2017-01-21,Crystal Palace,1597.4074707,2017-01-21 00:00:00Cryst
2017-01-31,Crystal Palace,1591.31628418,2017-01-31 00:00:00Cryst
2017-02-01,Crystal Palace,1606.6784668,2017-02-01 00:00:00Cryst
2017-02-02,Crystal Palace,1606.6784668,2017-02-02 00:00:00Cryst
2017-02-03,Crystal Palace,1606.6784668,2017-02-03 00:00:00Cryst
2017-02-04,Crystal Palace,1606.6784668,2017-02-04 00:00:00Cryst
2017-02-11,Crystal Palace,1586.3190918,2017-02-11 00:00:00Cryst
2017-02-15,Crystal Palace,1582.01635742,2017-02-15 00:00:00Cryst
2017-02-16,Crystal Palace,1579.21569824,2017-02-16 00:00:00Cryst
2017-02-21,Crystal Palace,1580.33911133,2017-02-21 00:00:00Cryst
2017-02-22,Crystal Palace,1582.65734863,2017-02-22 00:00:00Cryst
2017-02-23,Crystal Palace,1583.37084961,2017-02-23 00:00:00Cryst
2017-02-25,Crystal Palace,1578.31335449,2017-02-25 00:00:00Cryst
2017-03-04,Crystal Palace,1585.2076416,2017-03-04 00:00:00Cryst
2017-03-07,Crystal Palace,1602.88330078,2017-03-07 00:00:00Cryst
2017-03-08,Crystal Palace,1601.86828613,2017-03-08 00:00:00Cryst
2017-03-09,Crystal Palace,1601.86828613,2017-03-09 00:00:00Cryst
2017-03-11,Crystal Palace,1602.38537598,2017-03-11 00:00:00Cryst
2017-03-14,Crystal Palace,1602.38537598,2017-03-14 00:00:00Cryst
2017-03-15,Crystal Palace,1608.53686523,2017-03-15 00:00:00Cryst
2017-03-16,Crystal Palace,1603.44934082,2017-03-16 00:00:00Cryst
2017-03-18,Crystal Palace,1604.93493652,2017-03-18 00:00:00Cryst
2017-03-19,Crystal Palace,1611.53820801,2017-03-19 00:00:00Cryst
2017-04-01,Crystal Palace,1611.53820801,2017-04-01 00:00:00Cryst
2017-04-04,Crystal Palace,1627.04333496,2017-04-04 00:00:00Cryst
2017-04-05,Crystal Palace,1627.04333496,2017-04-05 00:00:00Cryst
2017-04-08,Crystal Palace,1620.48461914,2017-04-08 00:00:00Cryst
2017-04-09,Crystal Palace,1620.48461914,2017-04-09 00:00:00Cryst
2017-04-10,Crystal Palace,1620.48461914,2017-04-10 00:00:00Cryst
2017-04-11,Crystal Palace,1639.36120605,2017-04-11 00:00:00Cryst
2017-04-12,Crystal Palace,1639.36120605,2017-04-12 00:00:00Cryst
2017-04-13,Crystal Palace,1638.95153809,2017-04-13 00:00:00Cryst
2017-04-15,Crystal Palace,1639.42834473,2017-04-15 00:00:00Cryst
2017-04-18,Crystal Palace,1639.43310547,2017-04-18 00:00:00Cryst
2017-04-20,Crystal Palace,1638.89733887,2017-04-20 00:00:00Cryst
2017-04-22,Crystal Palace,1640.36230469,2017-04-22 00:00:00Cryst
2017-04-23,Crystal Palace,1640.36230469,2017-04-23 00:00:00Cryst
2017-04-26,Crystal Palace,1654.66333008,2017-04-26 00:00:00Cryst
2017-04-29,Crystal Palace,1649.46765137,2017-04-29 00:00:00Cryst
2017-04-30,Crystal Palace,1633.61486816,2017-04-30 00:00:00Cryst
2017-05-03,Crystal Palace,1633.61486816,2017-05-03 00:00:00Cryst
2017-05-04,Crystal Palace,1633.61486816,2017-05-04 00:00:00Cryst
2017-05-06,Crystal Palace,1635.390625,2017-05-06 00:00:00Cryst
2017-05-07,Crystal Palace,1630.4074707,2017-05-07 00:00:00Cryst
2017-05-11,Crystal Palace,1630.4074707,2017-05-11 00:00:00Cryst
2017-05-13,Crystal Palace,1630.49682617,2017-05-13 00:00:00Cryst
2017-05-14,Crystal Palace,1630.49682617,2017-05-14 00:00:00Cryst
2017-05-18,Crystal Palace,1640.6895752,2017-05-18 00:00:00Cryst
2017-05-21,Crystal Palace,1640.6895752,2017-05-21 00:00:00Cryst
2017-05-24,Crystal Palace,1637.22680664,2017-05-24 00:00:00Cryst
2017-05-28,Crystal Palace,1639.98583984,2017-05-28 00:00:00Cryst
2017-06-17,Crystal Palace,1639.98583984,2017-06-17 00:00:00Cryst
2017-06-21,Crystal Palace,1639.98583984,2017-06-21 00:00:00Cryst
2017-06-24,Crystal Palace,1639.98583984,2017-06-24 00:00:00Cryst
2017-07-20,Crystal Palace,1639.98583984,2017-07-20 00:00:00Cryst
2017-07-26,Crystal Palace,1639.98583984,2017-07-26 00:00:00Cryst
2017-07-27,Crystal Palace,1639.98583984,2017-07-27 00:00:00Cryst
2017-07-30,Crystal Palace,1640.00500488,2017-07-30 00:00:00Cryst
2017-08-03,Crystal Palace,1640.00500488,2017-08-03 00:00:00Cryst
2017-08-06,Crystal Palace,1640.33581543,2017-08-06 00:00:00Cryst
2017-08-07,Crystal Palace,1640.33581543,2017-08-07 00:00:00Cryst
2017-08-12,Crystal Palace,1640.33581543,2017-08-12 00:00:00Cryst
2017-08-13,Crystal Palace,1616.40600586,2017-08-13 00:00:00Cryst
2017-08-15,Crystal Palace,1616.40600586,2017-08-15 00:00:00Cryst
2017-08-16,Crystal Palace,1619.03430176,2017-08-16 00:00:00Cryst
2017-08-17,Crystal Palace,1619.03430176,2017-08-17 00:00:00Cryst
2017-08-19,Crystal Palace,1620.22924805,2017-08-19 00:00:00Cryst
2017-08-20,Crystal Palace,1618.14233398,2017-08-20 00:00:00Cryst
2017-08-23,Crystal Palace,1618.14233398,2017-08-23 00:00:00Cryst
2017-08-24,Crystal Palace,1619.67468262,2017-08-24 00:00:00Cryst
2017-08-26,Crystal Palace,1619.95568848,2017-08-26 00:00:00Cryst
2017-08-28,Crystal Palace,1607.0168457,2017-08-28 00:00:00Cryst
2017-09-03,Crystal Palace,1607.0168457,2017-09-03 00:00:00Cryst
2017-09-09,Crystal Palace,1607.0168457,2017-09-09 00:00:00Cryst
2017-09-10,Crystal Palace,1607.0168457,2017-09-10 00:00:00Cryst
2017-09-12,Crystal Palace,1601.63110352,2017-09-12 00:00:00Cryst
2017-09-13,Crystal Palace,1603.02087402,2017-09-13 00:00:00Cryst
2017-09-14,Crystal Palace,1606.78027344,2017-09-14 00:00:00Cryst
2017-09-15,Crystal Palace,1603.94677734,2017-09-15 00:00:00Cryst
2017-09-16,Crystal Palace,1603.94677734,2017-09-16 00:00:00Cryst
2017-09-17,Crystal Palace,1595.83666992,2017-09-17 00:00:00Cryst
2017-09-23,Crystal Palace,1595.83666992,2017-09-23 00:00:00Cryst
2017-09-26,Crystal Palace,1592.96899414,2017-09-26 00:00:00Cryst
2017-09-27,Crystal Palace,1595.52075195,2017-09-27 00:00:00Cryst
2017-09-28,Crystal Palace,1603.27648926,2017-09-28 00:00:00Cryst
2017-09-30,Crystal Palace,1601.66625977,2017-09-30 00:00:00Cryst
2017-10-01,Crystal Palace,1598.9329834,2017-10-01 00:00:00Cryst
2017-10-14,Crystal Palace,1598.9329834,2017-10-14 00:00:00Cryst
2017-10-17,Crystal Palace,1613.21166992,2017-10-17 00:00:00Cryst
2017-10-18,Crystal Palace,1618.99694824,2017-10-18 00:00:00Cryst
2017-10-19,Crystal Palace,1619.41882324,2017-10-19 00:00:00Cryst
2017-10-20,Crystal Palace,1616.32531738,2017-10-20 00:00:00Cryst
2017-10-21,Crystal Palace,1616.32531738,2017-10-21 00:00:00Cryst
2017-10-23,Crystal Palace,1610.88134766,2017-10-23 00:00:00Cryst
2017-10-25,Crystal Palace,1610.88134766,2017-10-25 00:00:00Cryst
2017-10-27,Crystal Palace,1610.88134766,2017-10-27 00:00:00Cryst
2017-10-28,Crystal Palace,1610.88134766,2017-10-28 00:00:00Cryst
2017-10-29,Crystal Palace,1610.21862793,2017-10-29 00:00:00Cryst
2017-10-31,Crystal Palace,1610.21862793,2017-10-31 00:00:00Cryst
2017-11-01,Crystal Palace,1607.45275879,2017-11-01 00:00:00Cryst
2017-11-02,Crystal Palace,1615.70593262,2017-11-02 00:00:00Cryst
2017-11-03,Crystal Palace,1610.06848145,2017-11-03 00:00:00Cryst
2017-11-05,Crystal Palace,1610.06848145,2017-11-05 00:00:00Cryst
2017-11-18,Crystal Palace,1608.81896973,2017-11-18 00:00:00Cryst
2017-11-19,Crystal Palace,1609.58740234,2017-11-19 00:00:00Cryst
2017-11-21,Crystal Palace,1609.58740234,2017-11-21 00:00:00Cryst
2017-11-22,Crystal Palace,1611.89904785,2017-11-22 00:00:00Cryst
2017-11-23,Crystal Palace,1609.12670898,2017-11-23 00:00:00Cryst
2017-11-25,Crystal Palace,1598.60778809,2017-11-25 00:00:00Cryst
2017-11-26,Crystal Palace,1606.84521484,2017-11-26 00:00:00Cryst
2017-11-28,Crystal Palace,1606.84521484,2017-11-28 00:00:00Cryst
2017-12-02,Crystal Palace,1609.01086426,2017-12-02 00:00:00Cryst
2017-12-03,Crystal Palace,1611.28088379,2017-12-03 00:00:00Cryst
2017-12-05,Crystal Palace,1611.28088379,2017-12-05 00:00:00Cryst
2017-12-06,Crystal Palace,1611.32336426,2017-12-06 00:00:00Cryst
2017-12-07,Crystal Palace,1610.58422852,2017-12-07 00:00:00Cryst
2017-12-09,Crystal Palace,1614.47070312,2017-12-09 00:00:00Cryst
2017-12-12,Crystal Palace,1613.6998291,2017-12-12 00:00:00Cryst
2017-12-16,Crystal Palace,1621.25756836,2017-12-16 00:00:00Cryst
2017-12-18,Crystal Palace,1643.2545166,2017-12-18 00:00:00Cryst
2017-12-21,Crystal Palace,1643.2545166,2017-12-21 00:00:00Cryst
2017-12-23,Crystal Palace,1643.2545166,2017-12-23 00:00:00Cryst
2017-12-26,Crystal Palace,1643.99353027,2017-12-26 00:00:00Cryst
2017-12-28,Crystal Palace,1643.99353027,2017-12-28 00:00:00Cryst
2017-12-31,Crystal Palace,1639.29736328,2017-12-31 00:00:00Cryst
2018-01-02,Crystal Palace,1646.10705566,2018-01-02 00:00:00Cryst
2018-01-04,Crystal Palace,1656.02197266,2018-01-04 00:00:00Cryst
2018-01-06,Crystal Palace,1656.02197266,2018-01-06 00:00:00Cryst
2018-01-13,Crystal Palace,1656.02197266,2018-01-13 00:00:00Cryst
2018-01-20,Crystal Palace,1663.60974121,2018-01-20 00:00:00Cryst
2018-01-21,Crystal Palace,1658.13659668,2018-01-21 00:00:00Cryst
2018-01-30,Crystal Palace,1658.13659668,2018-01-30 00:00:00Cryst
2018-02-04,Crystal Palace,1659.89929199,2018-02-04 00:00:00Cryst
2018-02-09,Crystal Palace,1657.25500488,2018-02-09 00:00:00Cryst
2018-02-10,Crystal Palace,1657.25500488,2018-02-10 00:00:00Cryst
2018-02-11,Crystal Palace,1648.79321289,2018-02-11 00:00:00Cryst
2018-02-13,Crystal Palace,1648.79321289,2018-02-13 00:00:00Cryst
2018-02-14,Crystal Palace,1651.71533203,2018-02-14 00:00:00Cryst
2018-02-15,Crystal Palace,1655.77514648,2018-02-15 00:00:00Cryst
2018-02-18,Crystal Palace,1656.36169434,2018-02-18 00:00:00Cryst
2018-02-19,Crystal Palace,1656.36169434,2018-02-19 00:00:00Cryst
2018-02-20,Crystal Palace,1656.36169434,2018-02-20 00:00:00Cryst
2018-02-21,Crystal Palace,1656.14208984,2018-02-21 00:00:00Cryst
2018-02-22,Crystal Palace,1656.04943848,2018-02-22 00:00:00Cryst
2018-02-24,Crystal Palace,1655.89916992,2018-02-24 00:00:00Cryst
2018-02-25,Crystal Palace,1655.89916992,2018-02-25 00:00:00Cryst
2018-03-03,Crystal Palace,1652.85144043,2018-03-03 00:00:00Cryst
2018-03-05,Crystal Palace,1652.85144043,2018-03-05 00:00:00Cryst
2018-03-06,Crystal Palace,1649.11340332,2018-03-06 00:00:00Cryst
2018-03-07,Crystal Palace,1648.6965332,2018-03-07 00:00:00Cryst
2018-03-08,Crystal Palace,1643.49804688,2018-03-08 00:00:00Cryst
2018-03-09,Crystal Palace,1646.81054688,2018-03-09 00:00:00Cryst
2018-03-10,Crystal Palace,1646.81054688,2018-03-10 00:00:00Cryst
2018-03-11,Crystal Palace,1644.39770508,2018-03-11 00:00:00Cryst
2018-03-12,Crystal Palace,1644.39770508,2018-03-12 00:00:00Cryst
2018-03-13,Crystal Palace,1644.39770508,2018-03-13 00:00:00Cryst
2018-03-14,Crystal Palace,1638.68737793,2018-03-14 00:00:00Cryst
2018-03-15,Crystal Palace,1636.68261719,2018-03-15 00:00:00Cryst
2018-03-17,Crystal Palace,1637.76855469,2018-03-17 00:00:00Cryst
2018-03-31,Crystal Palace,1648.38574219,2018-03-31 00:00:00Cryst
2018-04-01,Crystal Palace,1645.04394531,2018-04-01 00:00:00Cryst
2018-04-05,Crystal Palace,1645.04394531,2018-04-05 00:00:00Cryst
2018-04-07,Crystal Palace,1648.59057617,2018-04-07 00:00:00Cryst
2018-04-08,Crystal Palace,1650.78356934,2018-04-08 00:00:00Cryst
2018-04-12,Crystal Palace,1650.78356934,2018-04-12 00:00:00Cryst
2018-04-14,Crystal Palace,1651.06640625,2018-04-14 00:00:00Cryst
2018-04-20,Crystal Palace,1657.00830078,2018-04-20 00:00:00Cryst
2018-04-21,Crystal Palace,1657.00830078,2018-04-21 00:00:00Cryst
2018-04-22,Crystal Palace,1657.57971191,2018-04-22 00:00:00Cryst
2018-04-24,Crystal Palace,1657.57971191,2018-04-24 00:00:00Cryst
2018-04-25,Crystal Palace,1660.61621094,2018-04-25 00:00:00Cryst
2018-04-26,Crystal Palace,1660.61621094,2018-04-26 00:00:00Cryst
2018-04-27,Crystal Palace,1659.94006348,2018-04-27 00:00:00Cryst
2018-04-28,Crystal Palace,1659.94006348,2018-04-28 00:00:00Cryst
2018-04-29,Crystal Palace,1678.11120605,2018-04-29 00:00:00Cryst
2018-04-30,Crystal Palace,1678.11120605,2018-04-30 00:00:00Cryst
2018-05-02,Crystal Palace,1678.11120605,2018-05-02 00:00:00Cryst
2018-05-03,Crystal Palace,1677.1875,2018-05-03 00:00:00Cryst
2018-05-05,Crystal Palace,1675.66308594,2018-05-05 00:00:00Cryst
2018-05-06,Crystal Palace,1684.00354004,2018-05-06 00:00:00Cryst
2018-05-09,Crystal Palace,1684.00354004,2018-05-09 00:00:00Cryst
2018-05-10,Crystal Palace,1684.00354004,2018-05-10 00:00:00Cryst
2018-05-12,Crystal Palace,1684.00354004,2018-05-12 00:00:00Cryst
2018-05-13,Crystal Palace,1684.00354004,2018-05-13 00:00:00Cryst
2018-05-19,Crystal Palace,1691.42126465,2018-05-19 00:00:00Cryst
2018-05-20,Crystal Palace,1691.42126465,2018-05-20 00:00:00Cryst
2018-05-26,Crystal Palace,1691.42126465,2018-05-26 00:00:00Cryst
2018-07-25,Crystal Palace,1688.89587402,2018-07-25 00:00:00Cryst
2018-07-26,Crystal Palace,1688.89587402,2018-07-26 00:00:00Cryst
2018-08-01,Crystal Palace,1688.92541504,2018-08-01 00:00:00Cryst
2018-08-02,Crystal Palace,1688.92541504,2018-08-02 00:00:00Cryst
2018-08-08,Crystal Palace,1689.8782959000002,2018-08-08 00:00:00Cryst
2018-08-09,Crystal Palace,1689.8782959000002,2018-08-09 00:00:00Cryst
2018-08-11,Crystal Palace,1690.26855469,2018-08-11 00:00:00Cryst
2018-08-12,Crystal Palace,1701.91845703,2018-08-12 00:00:00Cryst
2018-08-16,Crystal Palace,1701.91845703,2018-08-16 00:00:00Cryst
2018-08-17,Crystal Palace,1704.67297363,2018-08-17 00:00:00Cryst
2018-08-18,Crystal Palace,1704.67297363,2018-08-18 00:00:00Cryst
2018-08-20,Crystal Palace,1704.67297363,2018-08-20 00:00:00Cryst
2018-08-22,Crystal Palace,1698.62878418,2018-08-22 00:00:00Cryst
2018-08-23,Crystal Palace,1698.62878418,2018-08-23 00:00:00Cryst
2018-08-26,Crystal Palace,1694.85961914,2018-08-26 00:00:00Cryst
2018-08-30,Crystal Palace,1687.24841309,2018-08-30 00:00:00Cryst
2018-09-01,Crystal Palace,1684.78479004,2018-09-01 00:00:00Cryst
2018-09-15,Crystal Palace,1668.88354492,2018-09-15 00:00:00Cryst
2018-09-17,Crystal Palace,1675.80126953,2018-09-17 00:00:00Cryst
2018-09-18,Crystal Palace,1675.80126953,2018-09-18 00:00:00Cryst
2018-09-19,Crystal Palace,1673.96826172,2018-09-19 00:00:00Cryst
2018-09-20,Crystal Palace,1672.03198242,2018-09-20 00:00:00Cryst
2018-09-22,Crystal Palace,1674.37329102,2018-09-22 00:00:00Cryst
2018-09-26,Crystal Palace,1671.71826172,2018-09-26 00:00:00Cryst
2018-09-29,Crystal Palace,1671.71826172,2018-09-29 00:00:00Cryst
2018-09-30,Crystal Palace,1671.71826172,2018-09-30 00:00:00Cryst
2018-10-01,Crystal Palace,1671.71826172,2018-10-01 00:00:00Cryst
2018-10-02,Crystal Palace,1665.42687988,2018-10-02 00:00:00Cryst
2018-10-03,Crystal Palace,1665.35400391,2018-10-03 00:00:00Cryst
2018-10-04,Crystal Palace,1659.15319824,2018-10-04 00:00:00Cryst
2018-10-06,Crystal Palace,1660.99475098,2018-10-06 00:00:00Cryst
2018-10-21,Crystal Palace,1649.95349121,2018-10-21 00:00:00Cryst
2018-10-23,Crystal Palace,1641.84863281,2018-10-23 00:00:00Cryst
2018-10-24,Crystal Palace,1642.4362793,2018-10-24 00:00:00Cryst
2018-10-25,Crystal Palace,1641.95861816,2018-10-25 00:00:00Cryst
2018-10-27,Crystal Palace,1644.58251953,2018-10-27 00:00:00Cryst
2018-10-28,Crystal Palace,1644.58251953,2018-10-28 00:00:00Cryst
2018-10-29,Crystal Palace,1648.48583984,2018-10-29 00:00:00Cryst
2018-11-03,Crystal Palace,1648.48583984,2018-11-03 00:00:00Cryst
2018-11-04,Crystal Palace,1648.48583984,2018-11-04 00:00:00Cryst
2018-11-06,Crystal Palace,1645.30639648,2018-11-06 00:00:00Cryst
2018-11-07,Crystal Palace,1638.89697266,2018-11-07 00:00:00Cryst
2018-11-08,Crystal Palace,1644.92211914,2018-11-08 00:00:00Cryst
2018-11-10,Crystal Palace,1643.74206543,2018-11-10 00:00:00Cryst
2018-11-11,Crystal Palace,1639.93603516,2018-11-11 00:00:00Cryst
2018-11-24,Crystal Palace,1639.93603516,2018-11-24 00:00:00Cryst
2018-11-26,Crystal Palace,1646.62487793,2018-11-26 00:00:00Cryst
2018-11-27,Crystal Palace,1646.62487793,2018-11-27 00:00:00Cryst
2018-11-28,Crystal Palace,1645.88659668,2018-11-28 00:00:00Cryst
2018-11-29,Crystal Palace,1645.04882812,2018-11-29 00:00:00Cryst
2018-12-01,Crystal Palace,1647.66162109,2018-12-01 00:00:00Cryst
2018-12-04,Crystal Palace,1656.25671387,2018-12-04 00:00:00Cryst
2018-12-07,Crystal Palace,1646.22033691,2018-12-07 00:00:00Cryst
2018-12-08,Crystal Palace,1646.22033691,2018-12-08 00:00:00Cryst
2018-12-11,Crystal Palace,1640.6628418,2018-12-11 00:00:00Cryst
2018-12-12,Crystal Palace,1643.83093262,2018-12-12 00:00:00Cryst
2018-12-13,Crystal Palace,1641.83618164,2018-12-13 00:00:00Cryst
2018-12-15,Crystal Palace,1639.64404297,2018-12-15 00:00:00Cryst
2018-12-22,Crystal Palace,1647.40856934,2018-12-22 00:00:00Cryst
2018-12-26,Crystal Palace,1663.35803223,2018-12-26 00:00:00Cryst
2018-12-30,Crystal Palace,1658.89794922,2018-12-30 00:00:00Cryst
2019-01-02,Crystal Palace,1654.2668457,2019-01-02 00:00:00Cryst
2019-01-12,Crystal Palace,1667.36376953,2019-01-12 00:00:00Cryst
2019-01-13,Crystal Palace,1657.80932617,2019-01-13 00:00:00Cryst
2019-01-19,Crystal Palace,1657.80932617,2019-01-19 00:00:00Cryst
2019-01-20,Crystal Palace,1656.18615723,2019-01-20 00:00:00Cryst
2019-01-26,Crystal Palace,1656.18615723,2019-01-26 00:00:00Cryst
2019-01-29,Crystal Palace,1656.18615723,2019-01-29 00:00:00Cryst
2019-01-30,Crystal Palace,1656.18615723,2019-01-30 00:00:00Cryst
2019-02-02,Crystal Palace,1657.54016113,2019-02-02 00:00:00Cryst
2019-02-04,Crystal Palace,1664.14562988,2019-02-04 00:00:00Cryst
2019-02-08,Crystal Palace,1664.14562988,2019-02-08 00:00:00Cryst
2019-02-09,Crystal Palace,1664.14562988,2019-02-09 00:00:00Cryst
2019-02-10,Crystal Palace,1662.52282715,2019-02-10 00:00:00Cryst
2019-02-12,Crystal Palace,1662.52282715,2019-02-12 00:00:00Cryst
2019-02-13,Crystal Palace,1658.41625977,2019-02-13 00:00:00Cryst
2019-02-14,Crystal Palace,1662.29284668,2019-02-14 00:00:00Cryst
2019-02-19,Crystal Palace,1661.34729004,2019-02-19 00:00:00Cryst
2019-02-20,Crystal Palace,1660.74450684,2019-02-20 00:00:00Cryst
2019-02-21,Crystal Palace,1661.42565918,2019-02-21 00:00:00Cryst
2019-02-23,Crystal Palace,1664.40429688,2019-02-23 00:00:00Cryst
2019-02-27,Crystal Palace,1681.63671875,2019-02-27 00:00:00Cryst
2019-03-02,Crystal Palace,1674.32409668,2019-03-02 00:00:00Cryst
2019-03-04,Crystal Palace,1687.24621582,2019-03-04 00:00:00Cryst
2019-03-05,Crystal Palace,1687.24621582,2019-03-05 00:00:00Cryst
2019-03-06,Crystal Palace,1688.70947266,2019-03-06 00:00:00Cryst
2019-03-07,Crystal Palace,1695.62353516,2019-03-07 00:00:00Cryst
2019-03-09,Crystal Palace,1693.87573242,2019-03-09 00:00:00Cryst
2019-03-10,Crystal Palace,1682.03613281,2019-03-10 00:00:00Cryst
2019-03-12,Crystal Palace,1682.03613281,2019-03-12 00:00:00Cryst
