,team1,team2,HomeWin,Draw,AwayWin,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,FTR
65,WestHam,HullCity,0.59,0.21,0.2,0.6172839506172839,0.24390243902439027,0.16666666666666666,0.6060606060606061,0.24390243902439027,0.2,0.6060606060606061,0.2631578947368421,0.18867924528301888,0.5988023952095809,0.24449877750611249,0.17543859649122806,0.5988023952095809,0.2777777777777778,0.16666666666666666,0.6060606060606061,0.24390243902439027,0.17391304347826086,0.5847953216374269,0.2597402597402597,0.1773049645390071,0
66,Bournemouth,Southampton,0.469,0.341,0.19,0.3333333333333333,0.30303030303030304,0.3846153846153846,0.3508771929824561,0.3076923076923077,0.3921568627450981,0.37735849056603776,0.30303030303030304,0.37735849056603776,0.3389830508474576,0.30959752321981426,0.3717472118959108,0.3448275862068966,0.3125,0.38167938931297707,0.3448275862068966,0.30303030303030304,0.3802281368821293,0.33670033670033667,0.3067484662576687,0.37735849056603776,1
67,ManCity,Arsenal,0.355,0.115,0.53,0.46511627906976744,0.2777777777777778,0.2857142857142857,0.46511627906976744,0.2777777777777778,0.2857142857142857,0.45454545454545453,0.29850746268656714,0.30303030303030304,0.4694835680751174,0.2808988764044944,0.27027027027027023,0.45454545454545453,0.29411764705882354,0.29411764705882354,0.47619047619047616,0.2777777777777778,0.2857142857142857,0.4424778761061947,0.2857142857142857,0.29325513196480935,0
68,Tottenham Hotspur,Burnley,0.24,0.32,0.44,0.819672131147541,0.14285714285714285,0.06666666666666667,0.8333333333333334,0.14285714285714285,0.07692307692307693,0.8,0.16666666666666666,0.09090909090909091,0.819672131147541,0.1360544217687075,0.06666666666666667,0.819672131147541,0.15384615384615385,0.06666666666666667,0.819672131147541,0.14285714285714285,0.06666666666666667,0.8130081300813008,0.14084507042253522,0.06472491909385114,0
69,Everton,Liverpool,0.5329999999999999,0.226,0.24100000000000002,0.23809523809523808,0.2777777777777778,0.5128205128205129,0.24390243902439027,0.2777777777777778,0.5263157894736842,0.2631578947368421,0.29411764705882354,0.5,0.234192037470726,0.2597402597402597,0.5263157894736842,0.23809523809523808,0.2857142857142857,0.5128205128205129,0.23809523809523808,0.26666666666666666,0.5263157894736842,0.2506265664160401,0.29411764705882354,0.47619047619047616,1
70,Arsenal,WestBrom,0.8340000000000001,0.124,0.040999999999999995,0.7518796992481203,0.18181818181818182,0.11764705882352941,0.7692307692307692,0.2,0.1,0.7518796992481203,0.18867924528301888,0.1149425287356322,0.7407407407407407,0.17921146953405018,0.09881422924901187,0.7518796992481203,0.2,0.09090909090909091,0.7518796992481203,0.18518518518518517,0.09523809523809523,0.7407407407407407,0.1801801801801802,0.0975609756097561,0
71,Burnley,Middlesbrough,0.693,0.168,0.139,0.3448275862068966,0.3225806451612903,0.3846153846153846,0.3508771929824561,0.3225806451612903,0.3921568627450981,0.36363636363636365,0.3125,0.37735849056603776,0.32679738562091504,0.31446540880503143,0.3787878787878788,0.3333333333333333,0.3225806451612903,0.38167938931297707,0.3333333333333333,0.3225806451612903,0.37037037037037035,0.33670033670033667,0.31446540880503143,0.36900369003690037,0
72,Chelsea,Bournemouth,0.591,0.28,0.129,0.7352941176470588,0.2,0.11764705882352941,0.7352941176470588,0.2173913043478261,0.12121212121212122,0.7407407407407407,0.18867924528301888,0.125,0.7042253521126761,0.20920502092050208,0.10504201680672269,0.7142857142857143,0.20833333333333334,0.11764705882352941,0.7352941176470588,0.2,0.1111111111111111,0.7246376811594204,0.19801980198019803,0.09615384615384615,0
73,HullCity,ManCity,0.426,0.226,0.349,0.1,0.18181818181818182,0.7692307692307692,0.11764705882352941,0.2,0.7518796992481203,0.10526315789473684,0.18181818181818182,0.7692307692307692,0.10141987829614606,0.1718213058419244,0.7462686567164178,0.1111111111111111,0.18181818181818182,0.7518796992481203,0.09523809523809523,0.17391304347826086,0.7692307692307692,0.10416666666666667,0.19801980198019803,0.7194244604316548,1
74,Leicester City,Everton,0.606,0.226,0.16899999999999998,0.4,0.30303030303030304,0.3448275862068966,0.4166666666666667,0.30303030303030304,0.3508771929824561,0.4347826086956522,0.30303030303030304,0.31746031746031744,0.38910505836575876,0.3003003003003003,0.33003300330033003,0.4,0.30303030303030304,0.3333333333333333,0.4,0.29411764705882354,0.3333333333333333,0.37037037037037035,0.3048780487804878,0.3448275862068966,1
75,ManUtd,Sunderland,0.502,0.10800000000000001,0.39,0.819672131147541,0.15384615384615385,0.07692307692307693,0.819672131147541,0.16,0.08695652173913043,0.819672131147541,0.16129032258064516,0.07407407407407407,0.8064516129032259,0.14388489208633093,0.06666666666666667,0.8,0.18181818181818182,0.058823529411764705,0.819672131147541,0.15384615384615385,0.06666666666666667,0.8264462809917356,0.13071895424836602,0.0625,0
76,Swansea City,WestHam,0.375,0.065,0.56,0.3802281368821293,0.3125,0.35714285714285715,0.3846153846153846,0.3125,0.37037037037037035,0.3846153846153846,0.3076923076923077,0.36363636363636365,0.36900369003690037,0.29154518950437314,0.3597122302158274,0.37037037037037035,0.30303030303030304,0.37037037037037035,0.3802281368821293,0.29411764705882354,0.35714285714285715,0.4098360655737705,0.28901734104046245,0.3215434083601286,1
77,Watford,Crystal Palace,0.408,0.135,0.456,0.4,0.30303030303030304,0.3448275862068966,0.4166666666666667,0.3125,0.3448275862068966,0.4347826086956522,0.30303030303030304,0.31746031746031744,0.39370078740157477,0.2976190476190476,0.3278688524590164,0.4166666666666667,0.30303030303030304,0.3225806451612903,0.4,0.30303030303030304,0.3225806451612903,0.4048582995951417,0.3067484662576687,0.30864197530864196,2
78,Liverpool,Stoke City,0.48,0.1,0.42,0.7692307692307692,0.18181818181818182,0.1,0.7692307692307692,0.19047619047619047,0.1111111111111111,0.7692307692307692,0.18181818181818182,0.10526315789473684,0.7692307692307692,0.16260162601626016,0.09074410163339383,0.7518796992481203,0.2,0.09090909090909091,0.7692307692307692,0.17391304347826086,0.08695652173913043,0.7462686567164178,0.17391304347826086,0.1,0
79,Southampton,Tottenham Hotspur,0.542,0.124,0.33399999999999996,0.35714285714285715,0.3076923076923077,0.3846153846153846,0.36363636363636365,0.3125,0.3921568627450981,0.3508771929824561,0.30303030303030304,0.4,0.33222591362126247,0.30303030303030304,0.3846153846153846,0.3448275862068966,0.3125,0.3846153846153846,0.3448275862068966,0.3076923076923077,0.3802281368821293,0.3215434083601286,0.3125,0.3861003861003861,1
80,HullCity,Everton,0.826,0.146,0.028999999999999998,0.23094688221709006,0.2857142857142857,0.5128205128205129,0.23529411764705882,0.2857142857142857,0.5128205128205129,0.24390243902439027,0.2857142857142857,0.5263157894736842,0.2336448598130841,0.29154518950437314,0.49504950495049505,0.23094688221709006,0.29411764705882354,0.5128205128205129,0.23809523809523808,0.2857142857142857,0.5128205128205129,0.2469135802469136,0.29325513196480935,0.4807692307692307,2
81,Burnley,Sunderland,0.445,0.124,0.431,0.4166666666666667,0.3076923076923077,0.30303030303030304,0.425531914893617,0.3125,0.3125,0.4166666666666667,0.30303030303030304,0.3389830508474576,0.42016806722689076,0.3067484662576687,0.29325513196480935,0.4166666666666667,0.3125,0.3125,0.4166666666666667,0.30303030303030304,0.30303030303030304,0.4291845493562232,0.2976190476190476,0.29325513196480935,0
82,Chelsea,Stoke City,0.37,0.18,0.45,0.8,0.15384615384615385,0.07142857142857142,0.7936507936507936,0.17391304347826086,0.08695652173913043,0.7874015748031495,0.1724137931034483,0.09523809523809523,0.78125,0.16260162601626016,0.07782101167315175,0.7751937984496123,0.18181818181818182,0.07692307692307693,0.7751937984496123,0.16666666666666666,0.07692307692307693,0.8,0.14598540145985403,0.07692307692307693,0
83,Leicester City,WestHam,0.8220000000000001,0.124,0.054000000000000006,0.47619047619047616,0.2777777777777778,0.27027027027027023,0.48780487804878053,0.2857142857142857,0.2777777777777778,0.47619047619047616,0.29411764705882354,0.2857142857142857,0.47619047619047616,0.2808988764044944,0.2631578947368421,0.47619047619047616,0.29411764705882354,0.26666666666666666,0.48780487804878053,0.2777777777777778,0.25641025641025644,0.47393364928909953,0.29069767441860467,0.2557544757033248,0
84,Liverpool,ManCity,0.34299999999999997,0.147,0.51,0.425531914893617,0.2777777777777778,0.3225806451612903,0.4347826086956522,0.2857142857142857,0.3333333333333333,0.4166666666666667,0.30303030303030304,0.3389830508474576,0.42194092827004215,0.2840909090909091,0.31446540880503143,0.4166666666666667,0.30303030303030304,0.3225806451612903,0.42016806722689076,0.2777777777777778,0.3225806451612903,0.40322580645161293,0.2849002849002849,0.33222591362126247,0
85,ManUtd,Middlesbrough,0.41,0.122,0.46799999999999997,0.8,0.16666666666666666,0.0625,0.8,0.18181818181818182,0.06896551724137931,0.7874015748031495,0.1724137931034483,0.09523809523809523,0.8,0.16129032258064516,0.060790273556231005,0.8,0.18181818181818182,0.058823529411764705,0.8,0.16666666666666666,0.06666666666666667,0.7936507936507936,0.15873015873015872,0.06779661016949153,0
86,Southampton,WestBrom,0.72,0.16,0.12,0.5714285714285714,0.27027027027027023,0.18181818181818182,0.5714285714285714,0.2857142857142857,0.19047619047619047,0.5882352941176471,0.27027027027027023,0.2,0.5617977528089888,0.2785515320334262,0.1801801801801802,0.5555555555555556,0.30303030303030304,0.18181818181818182,0.5714285714285714,0.2777777777777778,0.18181818181818182,0.591715976331361,0.2631578947368421,0.1652892561983471,1
87,Swansea City,Bournemouth,0.32799999999999996,0.165,0.507,0.3448275862068966,0.29411764705882354,0.3846153846153846,0.36363636363636365,0.29411764705882354,0.3921568627450981,0.37735849056603776,0.30303030303030304,0.37735849056603776,0.35335689045936397,0.28653295128939826,0.3802281368821293,0.35714285714285715,0.30303030303030304,0.38167938931297707,0.3472222222222222,0.2857142857142857,0.3921568627450981,0.36363636363636365,0.29325513196480935,0.36363636363636365,1
88,Arsenal,Crystal Palace,0.611,0.179,0.21,0.7751937984496123,0.18181818181818182,0.10526315789473684,0.7692307692307692,0.18181818181818182,0.10256410256410256,0.7692307692307692,0.18181818181818182,0.10526315789473684,0.7462686567164178,0.17857142857142858,0.09615384615384615,0.7518796992481203,0.18181818181818182,0.1111111111111111,0.7518796992481203,0.18181818181818182,0.09523809523809523,0.7299270072992701,0.18181818181818182,0.10869565217391305,0
89,Watford,Tottenham Hotspur,0.7070000000000001,0.142,0.151,0.18181818181818182,0.26666666666666666,0.6172839506172839,0.19047619047619047,0.2631578947368421,0.5988023952095809,0.2,0.27027027027027023,0.5882352941176471,0.17513134851138354,0.25380710659898476,0.591715976331361,0.18181818181818182,0.2777777777777778,0.5780346820809249,0.17391304347826086,0.2631578947368421,0.5882352941176471,0.15360983102918588,0.2336448598130841,0.6329113924050632,1
90,Everton,Southampton,0.38799999999999996,0.207,0.405,0.45454545454545453,0.29411764705882354,0.2777777777777778,0.46511627906976744,0.30303030303030304,0.2857142857142857,0.47619047619047616,0.29411764705882354,0.2857142857142857,0.4385964912280702,0.3003003003003003,0.28169014084507044,0.4347826086956522,0.3125,0.29411764705882354,0.4444444444444444,0.30303030303030304,0.2777777777777778,0.40322580645161293,0.3076923076923077,0.30864197530864196,0
91,ManCity,Burnley,0.32,0.15,0.53,0.8547008547008548,0.11764705882352941,0.05263157894736842,0.8547008547008548,0.125,0.06666666666666667,0.8695652173913044,0.13333333333333333,0.05555555555555555,0.8474576271186441,0.11695906432748537,0.05714285714285714,0.8474576271186441,0.14285714285714285,0.06666666666666667,0.8695652173913044,0.125,0.058823529411764705,0.8403361344537815,0.12903225806451613,0.05405405405405406,0
92,Middlesbrough,Leicester City,0.34,0.13,0.53,0.36363636363636365,0.3125,0.3472222222222222,0.37735849056603776,0.3225806451612903,0.3508771929824561,0.4,0.3125,0.3448275862068966,0.35714285714285715,0.3164556962025316,0.3472222222222222,0.36363636363636365,0.3225806451612903,0.35714285714285715,0.35714285714285715,0.3194888178913738,0.3448275862068966,0.3597122302158274,0.32679738562091504,0.33444816053511706,2
93,Sunderland,Liverpool,0.413,0.153,0.434,0.09090909090909091,0.18181818181818182,0.7518796992481203,0.10526315789473684,0.19047619047619047,0.7518796992481203,0.13333333333333333,0.20833333333333334,0.7142857142857143,0.10050251256281408,0.1801801801801802,0.7407407407407407,0.09090909090909091,0.2222222222222222,0.7352941176470588,0.11764705882352941,0.18181818181818182,0.7352941176470588,0.1,0.16129032258064516,0.7575757575757576,2
94,WestBrom,HullCity,0.6679999999999999,0.257,0.076,0.5714285714285714,0.27027027027027023,0.18181818181818182,0.5714285714285714,0.2857142857142857,0.19047619047619047,0.6060606060606061,0.2631578947368421,0.18867924528301888,0.5681818181818182,0.26881720430107525,0.18248175182481752,0.5555555555555556,0.30303030303030304,0.18181818181818182,0.5714285714285714,0.2777777777777778,0.18181818181818182,0.49751243781094534,0.3058103975535168,0.2150537634408602,0
95,WestHam,ManUtd,0.664,0.233,0.10400000000000001,0.16666666666666666,0.25,0.6060606060606061,0.18181818181818182,0.25,0.6172839506172839,0.2,0.27027027027027023,0.5882352941176471,0.1733102253032929,0.24213075060532688,0.6060606060606061,0.18181818181818182,0.2631578947368421,0.5988023952095809,0.16666666666666666,0.24390243902439027,0.6172839506172839,0.15384615384615385,0.2188183807439825,0.6493506493506493,1
96,Bournemouth,Arsenal,0.6829999999999999,0.188,0.129,0.23094688221709006,0.29411764705882354,0.5405405405405405,0.22727272727272727,0.27027027027027023,0.5555555555555556,0.2222222222222222,0.2777777777777778,0.5555555555555556,0.22123893805309736,0.25839793281653745,0.5405405405405405,0.2,0.29411764705882354,0.5464480874316939,0.2173913043478261,0.2631578947368421,0.5464480874316939,0.18348623853211007,0.23255813953488372,0.6060606060606061,2
97,Crystal Palace,Swansea City,0.41200000000000003,0.08,0.508,0.5714285714285714,0.2857142857142857,0.21052631578947367,0.5617977528089888,0.2777777777777778,0.21052631578947367,0.5555555555555556,0.2777777777777778,0.2222222222222222,0.5555555555555556,0.26525198938992045,0.2,0.5464480874316939,0.29411764705882354,0.2,0.5555555555555556,0.27027027027027023,0.2,0.5319148936170213,0.2695417789757412,0.2183406113537118,1
98,Stoke City,Watford,0.36700000000000005,0.18,0.45299999999999996,0.5555555555555556,0.2857142857142857,0.2222222222222222,0.5263157894736842,0.2857142857142857,0.23809523809523808,0.5,0.29411764705882354,0.2631578947368421,0.5291005291005292,0.27932960893854747,0.2127659574468085,0.5128205128205129,0.29411764705882354,0.23809523809523808,0.5405405405405405,0.2857142857142857,0.21052631578947367,0.5405405405405405,0.2801120448179272,0.19920318725099603,0
99,Tottenham Hotspur,Chelsea,0.64,0.16699999999999998,0.192,0.3802281368821293,0.3076923076923077,0.3802281368821293,0.3508771929824561,0.30303030303030304,0.3921568627450981,0.31746031746031744,0.30303030303030304,0.4347826086956522,0.36101083032490977,0.29850746268656714,0.36101083032490977,0.3448275862068966,0.3225806451612903,0.38167938931297707,0.35714285714285715,0.29411764705882354,0.3802281368821293,0.36900369003690037,0.3236245954692557,0.3278688524590164,0
100,Burnley,Southampton,0.701,0.146,0.153,0.2777777777777778,0.29411764705882354,0.45454545454545453,0.2857142857142857,0.3076923076923077,0.45454545454545453,0.3125,0.29850746268656714,0.4444444444444444,0.26666666666666666,0.29850746268656714,0.45454545454545453,0.2857142857142857,0.3125,0.4444444444444444,0.2857142857142857,0.30303030303030304,0.45454545454545453,0.23094688221709006,0.2898550724637681,0.5,0
101,HullCity,Bournemouth,0.58,0.38,0.04,0.30303030303030304,0.2857142857142857,0.4347826086956522,0.3125,0.29411764705882354,0.4444444444444444,0.31746031746031744,0.30303030303030304,0.4347826086956522,0.29940119760479045,0.27624309392265195,0.4444444444444444,0.3125,0.29411764705882354,0.4347826086956522,0.30303030303030304,0.2857142857142857,0.4347826086956522,0.3333333333333333,0.28901734104046245,0.39840637450199207,0
102,Leicester City,Chelsea,0.54,0.247,0.213,0.16666666666666666,0.24390243902439027,0.6172839506172839,0.17391304347826086,0.2631578947368421,0.6172839506172839,0.2,0.25,0.6060606060606061,0.1639344262295082,0.25252525252525254,0.6024096385542169,0.16666666666666666,0.2777777777777778,0.5988023952095809,0.17391304347826086,0.25,0.6060606060606061,0.2008032128514056,0.27624309392265195,0.5434782608695652,1
103,Sunderland,Stoke City,0.364,0.127,0.509,0.3225806451612903,0.30303030303030304,0.4,0.3389830508474576,0.30303030303030304,0.4081632653061224,0.37735849056603776,0.30303030303030304,0.37735849056603776,0.3236245954692557,0.2898550724637681,0.4065040650406504,0.3333333333333333,0.30303030303030304,0.4,0.3225806451612903,0.29411764705882354,0.4081632653061224,0.2949852507374631,0.2849002849002849,0.44052863436123346,1
104,Swansea City,Arsenal,0.287,0.147,0.5670000000000001,0.14285714285714285,0.21052631578947367,0.6666666666666666,0.16,0.2173913043478261,0.6756756756756757,0.15384615384615385,0.23809523809523808,0.6666666666666666,0.1529051987767584,0.21231422505307856,0.6535947712418301,0.15384615384615385,0.23094688221709006,0.6535947712418301,0.15384615384615385,0.20833333333333334,0.6666666666666666,0.14388489208633093,0.2032520325203252,0.6711409395973155,1
